red,yellow,green,%_responder,score
45,18,17,0.8,2.44
45,19,17,0.81,2.46
45,20,17,0.82,2.48
45,21,17,0.83,2.5
45,22,17,0.84,2.52
45,23,17,0.85,2.54
45,24,17,0.86,2.56
45,25,17,0.87,2.58
45,26,17,0.88,2.6
45,27,17,0.89,2.62
45,28,17,0.9,2.64
45,29,17,0.91,2.66
45,30,17,0.92,2.68
45,31,17,0.93,2.7
45,32,17,0.94,2.72
45,33,17,0.95,2.74
45,34,17,0.96,2.7600000000000002
45,35,17,0.97,2.7800000000000002
45,36,17,0.98,2.8000000000000003
45,37,17,0.99,2.82
45,38,17,1.0,2.84
45,0,18,0.63,2.07
45,1,18,0.64,2.09
45,2,18,0.65,2.11
45,3,18,0.66,2.13
45,4,18,0.67,2.15
45,5,18,0.68,2.17
45,6,18,0.69,2.19
45,7,18,0.7,2.21
45,8,18,0.71,2.23
45,9,18,0.72,2.25
45,10,18,0.73,2.27
45,11,18,0.74,2.29
45,12,18,0.75,2.31
45,13,18,0.76,2.33
45,14,18,0.77,2.35
45,15,18,0.78,2.37
45,16,18,0.79,2.39
45,17,18,0.8,2.41
45,18,18,0.81,2.43
45,19,18,0.82,2.45
45,20,18,0.83,2.47
45,21,18,0.84,2.49
45,22,18,0.85,2.5100000000000002
45,23,18,0.86,2.5300000000000002
45,24,18,0.87,2.5500000000000003
45,25,18,0.88,2.57
45,26,18,0.89,2.59
45,27,18,0.9,2.61
45,28,18,0.91,2.63
45,29,18,0.92,2.65
45,30,18,0.93,2.67
45,31,18,0.94,2.69
45,32,18,0.95,2.71
45,33,18,0.96,2.73
45,34,18,0.97,2.75
45,35,18,0.98,2.77
45,36,18,0.99,2.79
45,37,18,1.0,2.81
45,0,19,0.64,2.06
45,1,19,0.65,2.08
45,2,19,0.66,2.1
45,3,19,0.67,2.12
45,4,19,0.68,2.14
45,5,19,0.69,2.16
45,6,19,0.7,2.18
45,7,19,0.71,2.2
45,8,19,0.72,2.22
45,9,19,0.73,2.24
45,10,19,0.74,2.2600000000000002
45,11,19,0.75,2.2800000000000002
45,12,19,0.76,2.3000000000000003
45,13,19,0.77,2.32
45,14,19,0.78,2.34
45,15,19,0.79,2.36
45,16,19,0.8,2.38
45,17,19,0.81,2.4
45,18,19,0.82,2.42
45,19,19,0.83,2.44
45,20,19,0.84,2.46
45,21,19,0.85,2.48
45,22,19,0.86,2.5
45,23,19,0.87,2.52
45,24,19,0.88,2.54
45,25,19,0.89,2.56
45,26,19,0.9,2.58
45,27,19,0.91,2.6
45,28,19,0.92,2.62
45,29,19,0.93,2.64
45,30,19,0.94,2.66
45,31,19,0.95,2.68
45,32,19,0.96,2.7
45,33,19,0.97,2.72
45,34,19,0.98,2.74
45,35,19,0.99,2.7600000000000002
45,36,19,1.0,2.7800000000000002
45,0,20,0.65,2.05
45,1,20,0.66,2.07
45,2,20,0.67,2.09
45,3,20,0.68,2.11
45,4,20,0.69,2.13
45,5,20,0.7,2.15
45,6,20,0.71,2.17
45,7,20,0.72,2.19
45,8,20,0.73,2.21
45,9,20,0.74,2.23
45,10,20,0.75,2.25
45,11,20,0.76,2.27
45,12,20,0.77,2.29
45,13,20,0.78,2.31
45,14,20,0.79,2.33
45,15,20,0.8,2.35
45,16,20,0.81,2.37
45,17,20,0.82,2.39
45,18,20,0.83,2.41
45,19,20,0.84,2.43
45,20,20,0.85,2.45
45,21,20,0.86,2.47
45,22,20,0.87,2.49
45,23,20,0.88,2.5100000000000002
45,24,20,0.89,2.5300000000000002
45,25,20,0.9,2.5500000000000003
45,26,20,0.91,2.57
45,27,20,0.92,2.59
45,28,20,0.93,2.61
45,29,20,0.94,2.63
45,30,20,0.95,2.65
45,31,20,0.96,2.67
45,32,20,0.97,2.69
45,33,20,0.98,2.71
45,34,20,0.99,2.73
45,35,20,1.0,2.75
45,0,21,0.66,2.04
45,1,21,0.67,2.06
45,2,21,0.68,2.08
45,3,21,0.69,2.1
45,4,21,0.7,2.12
45,5,21,0.71,2.14
45,6,21,0.72,2.16
45,7,21,0.73,2.18
45,8,21,0.74,2.2
45,9,21,0.75,2.22
45,10,21,0.76,2.24
45,11,21,0.77,2.2600000000000002
45,12,21,0.78,2.2800000000000002
45,13,21,0.79,2.3000000000000003
45,14,21,0.8,2.32
45,15,21,0.81,2.34
45,16,21,0.82,2.36
45,17,21,0.83,2.38
45,18,21,0.84,2.4
45,19,21,0.85,2.42
45,20,21,0.86,2.44
45,21,21,0.87,2.46
45,22,21,0.88,2.48
45,23,21,0.89,2.5
45,24,21,0.9,2.52
45,25,21,0.91,2.54
45,26,21,0.92,2.56
45,27,21,0.93,2.58
45,28,21,0.94,2.6
45,29,21,0.95,2.62
45,30,21,0.96,2.64
45,31,21,0.97,2.66
45,32,21,0.98,2.68
45,33,21,0.99,2.7
45,34,21,1.0,2.72
45,0,22,0.67,2.0300000000000002
45,1,22,0.68,2.05
45,2,22,0.69,2.07
45,3,22,0.7,2.09
45,4,22,0.71,2.11
45,5,22,0.72,2.13
45,6,22,0.73,2.15
45,7,22,0.74,2.17
45,8,22,0.75,2.19
45,9,22,0.76,2.21
45,10,22,0.77,2.23
45,11,22,0.78,2.25
45,12,22,0.79,2.27
45,13,22,0.8,2.29
45,14,22,0.81,2.31
45,15,22,0.82,2.33
45,16,22,0.83,2.35
45,17,22,0.84,2.37
45,18,22,0.85,2.39
45,19,22,0.86,2.41
45,20,22,0.87,2.43
45,21,22,0.88,2.45
45,22,22,0.89,2.47
45,23,22,0.9,2.49
45,24,22,0.91,2.5100000000000002
45,25,22,0.92,2.5300000000000002
45,26,22,0.93,2.5500000000000003
45,27,22,0.94,2.57
45,28,22,0.95,2.59
45,29,22,0.96,2.61
45,30,22,0.97,2.63
45,31,22,0.98,2.65
45,32,22,0.99,2.67
45,33,22,1.0,2.69
45,0,23,0.68,2.02
45,1,23,0.69,2.04
45,2,23,0.7,2.06
45,3,23,0.71,2.08
45,4,23,0.72,2.1
45,5,23,0.73,2.12
45,6,23,0.74,2.14
45,7,23,0.75,2.16
45,8,23,0.76,2.18
45,9,23,0.77,2.2
45,10,23,0.78,2.22
45,11,23,0.79,2.24
45,12,23,0.8,2.2600000000000002
45,13,23,0.81,2.2800000000000002
45,14,23,0.82,2.3000000000000003
45,15,23,0.83,2.32
45,16,23,0.84,2.34
45,17,23,0.85,2.36
45,18,23,0.86,2.38
45,19,23,0.87,2.4
45,20,23,0.88,2.42
45,21,23,0.89,2.44
45,22,23,0.9,2.46
45,23,23,0.91,2.48
45,24,23,0.92,2.5
45,25,23,0.93,2.52
45,26,23,0.94,2.54
45,27,23,0.95,2.56
45,28,23,0.96,2.58
45,29,23,0.97,2.6
45,30,23,0.98,2.62
45,31,23,0.99,2.64
45,32,23,1.0,2.66
45,0,24,0.69,2.0100000000000002
45,1,24,0.7,2.0300000000000002
45,2,24,0.71,2.05
45,3,24,0.72,2.07
45,4,24,0.73,2.09
45,5,24,0.74,2.11
45,6,24,0.75,2.13
45,7,24,0.76,2.15
45,8,24,0.77,2.17
45,9,24,0.78,2.19
45,10,24,0.79,2.21
45,11,24,0.8,2.23
45,12,24,0.81,2.25
45,13,24,0.82,2.27
45,14,24,0.83,2.29
45,15,24,0.84,2.31
45,16,24,0.85,2.33
45,17,24,0.86,2.35
45,18,24,0.87,2.37
45,19,24,0.88,2.39
45,20,24,0.89,2.41
45,21,24,0.9,2.43
45,22,24,0.91,2.45
45,23,24,0.92,2.47
45,24,24,0.93,2.49
45,25,24,0.94,2.5100000000000002
45,26,24,0.95,2.5300000000000002
45,27,24,0.96,2.5500000000000003
45,28,24,0.97,2.57
45,29,24,0.98,2.59
45,30,24,0.99,2.61
45,31,24,1.0,2.63
45,0,25,0.7,2.0
45,1,25,0.71,2.02
45,2,25,0.72,2.04
45,3,25,0.73,2.06
45,4,25,0.74,2.08
45,5,25,0.75,2.1
45,6,25,0.76,2.12
45,7,25,0.77,2.14
45,8,25,0.78,2.16
45,9,25,0.79,2.18
45,10,25,0.8,2.2
45,11,25,0.81,2.22
45,12,25,0.82,2.24
45,13,25,0.83,2.2600000000000002
45,14,25,0.84,2.2800000000000002
45,15,25,0.85,2.3000000000000003
45,16,25,0.86,2.32
45,17,25,0.87,2.34
45,18,25,0.88,2.36
45,19,25,0.89,2.38
45,20,25,0.9,2.4
45,21,25,0.91,2.42
45,22,25,0.92,2.44
45,23,25,0.93,2.46
45,24,25,0.94,2.48
45,25,25,0.95,2.5
45,26,25,0.96,2.52
45,27,25,0.97,2.54
45,28,25,0.98,2.56
45,29,25,0.99,2.58
45,30,25,1.0,2.6
45,0,26,0.71,1.99
45,1,26,0.72,2.0100000000000002
45,2,26,0.73,2.0300000000000002
45,3,26,0.74,2.05
45,4,26,0.75,2.07
45,5,26,0.76,2.09
45,6,26,0.77,2.11
45,7,26,0.78,2.13
45,8,26,0.79,2.15
45,9,26,0.8,2.17
45,10,26,0.81,2.19
45,11,26,0.82,2.21
45,12,26,0.83,2.23
45,13,26,0.84,2.25
45,14,26,0.85,2.27
45,15,26,0.86,2.29
45,16,26,0.87,2.31
45,17,26,0.88,2.33
45,18,26,0.89,2.35
45,19,26,0.9,2.37
45,20,26,0.91,2.39
45,21,26,0.92,2.41
45,22,26,0.93,2.43
45,23,26,0.94,2.45
45,24,26,0.95,2.47
45,25,26,0.96,2.49
45,26,26,0.97,2.5100000000000002
45,27,26,0.98,2.5300000000000002
45,28,26,0.99,2.5500000000000003
45,29,26,1.0,2.57
45,0,27,0.72,1.98
45,1,27,0.73,2.0
45,2,27,0.74,2.02
45,3,27,0.75,2.04
45,4,27,0.76,2.06
45,5,27,0.77,2.08
45,6,27,0.78,2.1
45,7,27,0.79,2.12
45,8,27,0.8,2.14
45,9,27,0.81,2.16
45,10,27,0.82,2.18
45,11,27,0.83,2.2
45,12,27,0.84,2.22
45,13,27,0.85,2.24
45,14,27,0.86,2.2600000000000002
45,15,27,0.87,2.2800000000000002
45,16,27,0.88,2.3000000000000003
45,17,27,0.89,2.32
45,18,27,0.9,2.34
45,19,27,0.91,2.36
45,20,27,0.92,2.38
45,21,27,0.93,2.4
45,22,27,0.94,2.42
45,23,27,0.95,2.44
45,24,27,0.96,2.46
45,25,27,0.97,2.48
45,26,27,0.98,2.5
45,27,27,0.99,2.52
45,28,27,1.0,2.54
45,0,28,0.73,1.97
45,1,28,0.74,1.99
45,2,28,0.75,2.0100000000000002
45,3,28,0.76,2.0300000000000002
45,4,28,0.77,2.05
45,5,28,0.78,2.07
45,6,28,0.79,2.09
45,7,28,0.8,2.11
45,8,28,0.81,2.13
45,9,28,0.82,2.15
45,10,28,0.83,2.17
45,11,28,0.84,2.19
45,12,28,0.85,2.21
45,13,28,0.86,2.23
45,14,28,0.87,2.25
45,15,28,0.88,2.27
45,16,28,0.89,2.29
45,17,28,0.9,2.31
45,18,28,0.91,2.33
45,19,28,0.92,2.35
45,20,28,0.93,2.37
45,21,28,0.94,2.39
45,22,28,0.95,2.41
45,23,28,0.96,2.43
45,24,28,0.97,2.45
45,25,28,0.98,2.47
45,26,28,0.99,2.49
45,27,28,1.0,2.5100000000000002
45,0,29,0.74,1.96
45,1,29,0.75,1.98
45,2,29,0.76,2.0
45,3,29,0.77,2.02
45,4,29,0.78,2.04
45,5,29,0.79,2.06
45,6,29,0.8,2.08
45,7,29,0.81,2.1
45,8,29,0.82,2.12
45,9,29,0.83,2.14
45,10,29,0.84,2.16
45,11,29,0.85,2.18
45,12,29,0.86,2.2
45,13,29,0.87,2.22
45,14,29,0.88,2.24
45,15,29,0.89,2.2600000000000002
45,16,29,0.9,2.2800000000000002
45,17,29,0.91,2.3000000000000003
45,18,29,0.92,2.32
45,19,29,0.93,2.34
45,20,29,0.94,2.36
45,21,29,0.95,2.38
45,22,29,0.96,2.4
45,23,29,0.97,2.42
45,24,29,0.98,2.44
45,25,29,0.99,2.46
45,26,29,1.0,2.48
45,0,30,0.75,1.95
45,1,30,0.76,1.97
45,2,30,0.77,1.99
45,3,30,0.78,2.0100000000000002
45,4,30,0.79,2.0300000000000002
45,5,30,0.8,2.05
45,6,30,0.81,2.07
45,7,30,0.82,2.09
45,8,30,0.83,2.11
45,9,30,0.84,2.13
45,10,30,0.85,2.15
45,11,30,0.86,2.17
45,12,30,0.87,2.19
45,13,30,0.88,2.21
45,14,30,0.89,2.23
45,15,30,0.9,2.25
45,16,30,0.91,2.27
45,17,30,0.92,2.29
45,18,30,0.93,2.31
45,19,30,0.94,2.33
45,20,30,0.95,2.35
45,21,30,0.96,2.37
45,22,30,0.97,2.39
45,23,30,0.98,2.41
45,24,30,0.99,2.43
45,25,30,1.0,2.45
45,0,31,0.76,1.94
45,1,31,0.77,1.96
45,2,31,0.78,1.98
45,3,31,0.79,2.0
45,4,31,0.8,2.02
45,5,31,0.81,2.04
45,6,31,0.82,2.06
45,7,31,0.83,2.08
45,8,31,0.84,2.1
45,9,31,0.85,2.12
45,10,31,0.86,2.14
45,11,31,0.87,2.16
45,12,31,0.88,2.18
45,13,31,0.89,2.2
45,14,31,0.9,2.22
45,15,31,0.91,2.24
45,16,31,0.92,2.2600000000000002
45,17,31,0.93,2.2800000000000002
45,18,31,0.94,2.3000000000000003
45,19,31,0.95,2.32
45,20,31,0.96,2.34
45,21,31,0.97,2.36
45,22,31,0.98,2.38
45,23,31,0.99,2.4
45,24,31,1.0,2.42
45,0,32,0.77,1.93
45,1,32,0.78,1.95
45,2,32,0.79,1.97
45,3,32,0.8,1.99
45,4,32,0.81,2.0100000000000002
45,5,32,0.82,2.0300000000000002
45,6,32,0.83,2.05
45,7,32,0.84,2.07
45,8,32,0.85,2.09
45,9,32,0.86,2.11
45,10,32,0.87,2.13
45,11,32,0.88,2.15
45,12,32,0.89,2.17
45,13,32,0.9,2.19
45,14,32,0.91,2.21
45,15,32,0.92,2.23
45,16,32,0.93,2.25
45,17,32,0.94,2.27
45,18,32,0.95,2.29
45,19,32,0.96,2.31
45,20,32,0.97,2.33
45,21,32,0.98,2.35
45,22,32,0.99,2.37
45,23,32,1.0,2.39
45,0,33,0.78,1.92
45,1,33,0.79,1.94
45,2,33,0.8,1.96
45,3,33,0.81,1.98
45,4,33,0.82,2.0
45,5,33,0.83,2.02
45,6,33,0.84,2.04
45,7,33,0.85,2.06
45,8,33,0.86,2.08
45,9,33,0.87,2.1
45,10,33,0.88,2.12
45,11,33,0.89,2.14
45,12,33,0.9,2.16
45,13,33,0.91,2.18
45,14,33,0.92,2.2
45,15,33,0.93,2.22
45,16,33,0.94,2.24
45,17,33,0.95,2.2600000000000002
45,18,33,0.96,2.2800000000000002
45,19,33,0.97,2.3000000000000003
45,20,33,0.98,2.32
45,21,33,0.99,2.34
45,22,33,1.0,2.36
45,0,34,0.79,1.9100000000000001
45,1,34,0.8,1.93
45,2,34,0.81,1.95
45,3,34,0.82,1.97
45,4,34,0.83,1.99
45,5,34,0.84,2.0100000000000002
45,6,34,0.85,2.0300000000000002
45,7,34,0.86,2.05
45,8,34,0.87,2.07
45,9,34,0.88,2.09
45,10,34,0.89,2.11
45,11,34,0.9,2.13
45,12,34,0.91,2.15
45,13,34,0.92,2.17
45,14,34,0.93,2.19
45,15,34,0.94,2.21
45,16,34,0.95,2.23
45,17,34,0.96,2.25
45,18,34,0.97,2.27
45,19,34,0.98,2.29
45,20,34,0.99,2.31
45,21,34,1.0,2.33
45,0,35,0.8,1.9000000000000001
45,1,35,0.81,1.92
45,2,35,0.82,1.94
45,3,35,0.83,1.96
45,4,35,0.84,1.98
45,5,35,0.85,2.0
45,6,35,0.86,2.02
45,7,35,0.87,2.04
45,8,35,0.88,2.06
45,9,35,0.89,2.08
45,10,35,0.9,2.1
45,11,35,0.91,2.12
45,12,35,0.92,2.14
45,13,35,0.93,2.16
45,14,35,0.94,2.18
45,15,35,0.95,2.2
45,16,35,0.96,2.22
45,17,35,0.97,2.24
45,18,35,0.98,2.2600000000000002
45,19,35,0.99,2.2800000000000002
45,20,35,1.0,2.3000000000000003
45,0,36,0.81,1.8900000000000001
45,1,36,0.82,1.9100000000000001
45,2,36,0.83,1.93
45,3,36,0.84,1.95
45,4,36,0.85,1.97
45,5,36,0.86,1.99
45,6,36,0.87,2.0100000000000002
45,7,36,0.88,2.0300000000000002
45,8,36,0.89,2.05
45,9,36,0.9,2.07
45,10,36,0.91,2.09
45,11,36,0.92,2.11
45,12,36,0.93,2.13
45,13,36,0.94,2.15
45,14,36,0.95,2.17
45,15,36,0.96,2.19
45,16,36,0.97,2.21
45,17,36,0.98,2.23
45,18,36,0.99,2.25
45,19,36,1.0,2.27
45,0,37,0.82,1.8800000000000001
45,1,37,0.83,1.9000000000000001
45,2,37,0.84,1.92
45,3,37,0.85,1.94
45,4,37,0.86,1.96
45,5,37,0.87,1.98
45,6,37,0.88,2.0
45,7,37,0.89,2.02
45,8,37,0.9,2.04
45,9,37,0.91,2.06
45,10,37,0.92,2.08
45,11,37,0.93,2.1
45,12,37,0.94,2.12
45,13,37,0.95,2.14
45,14,37,0.96,2.16
45,15,37,0.97,2.18
45,16,37,0.98,2.2
45,17,37,0.99,2.22
45,18,37,1.0,2.24
45,0,38,0.83,1.87
45,1,38,0.84,1.8900000000000001
45,2,38,0.85,1.9100000000000001
45,3,38,0.86,1.93
45,4,38,0.87,1.95
45,5,38,0.88,1.97
45,6,38,0.89,1.99
45,7,38,0.9,2.0100000000000002
45,8,38,0.91,2.0300000000000002
45,9,38,0.92,2.05
45,10,38,0.93,2.07
45,11,38,0.94,2.09
45,12,38,0.95,2.11
45,13,38,0.96,2.13
45,14,38,0.97,2.15
45,15,38,0.98,2.17
45,16,38,0.99,2.19
45,17,38,1.0,2.21
45,0,39,0.84,1.86
45,1,39,0.85,1.8800000000000001
45,2,39,0.86,1.9000000000000001
45,3,39,0.87,1.92
45,4,39,0.88,1.94
45,5,39,0.89,1.96
45,6,39,0.9,1.98
45,7,39,0.91,2.0
45,8,39,0.92,2.02
45,9,39,0.93,2.04
45,10,39,0.94,2.06
45,11,39,0.95,2.08
45,12,39,0.96,2.1
45,13,39,0.97,2.12
45,14,39,0.98,2.14
45,15,39,0.99,2.16
45,16,39,1.0,2.18
45,0,40,0.85,1.85
45,1,40,0.86,1.87
45,2,40,0.87,1.8900000000000001
45,3,40,0.88,1.9100000000000001
45,4,40,0.89,1.93
45,5,40,0.9,1.95
45,6,40,0.91,1.97
45,7,40,0.92,1.99
45,8,40,0.93,2.0100000000000002
45,9,40,0.94,2.0300000000000002
45,10,40,0.95,2.05
45,11,40,0.96,2.07
45,12,40,0.97,2.09
45,13,40,0.98,2.11
45,14,40,0.99,2.13
45,15,40,1.0,2.15
45,0,41,0.86,1.84
45,1,41,0.87,1.86
45,2,41,0.88,1.8800000000000001
45,3,41,0.89,1.9000000000000001
45,4,41,0.9,1.92
45,5,41,0.91,1.94
45,6,41,0.92,1.96
45,7,41,0.93,1.98
45,8,41,0.94,2.0
45,9,41,0.95,2.02
45,10,41,0.96,2.04
45,11,41,0.97,2.06
45,12,41,0.98,2.08
45,13,41,0.99,2.1
45,14,41,1.0,2.12
45,0,42,0.87,1.83
45,1,42,0.88,1.85
45,2,42,0.89,1.87
45,3,42,0.9,1.8900000000000001
45,4,42,0.91,1.9100000000000001
45,5,42,0.92,1.93
45,6,42,0.93,1.95
45,7,42,0.94,1.97
45,8,42,0.95,1.99
45,9,42,0.96,2.0100000000000002
45,10,42,0.97,2.0300000000000002
45,11,42,0.98,2.05
45,12,42,0.99,2.07
45,13,42,1.0,2.09
45,0,43,0.88,1.82
45,1,43,0.89,1.84
45,2,43,0.9,1.86
45,3,43,0.91,1.8800000000000001
45,4,43,0.92,1.9000000000000001
45,5,43,0.93,1.92
45,6,43,0.94,1.94
45,7,43,0.95,1.96
45,8,43,0.96,1.98
45,9,43,0.97,2.0
45,10,43,0.98,2.02
45,11,43,0.99,2.04
45,12,43,1.0,2.06
45,0,44,0.89,1.81
45,1,44,0.9,1.83
45,2,44,0.91,1.85
45,3,44,0.92,1.87
45,4,44,0.93,1.8900000000000001
45,5,44,0.94,1.9100000000000001
45,6,44,0.95,1.93
45,7,44,0.96,1.95
45,8,44,0.97,1.97
45,9,44,0.98,1.99
45,10,44,0.99,2.0100000000000002
45,11,44,1.0,2.0300000000000002
45,0,45,0.9,1.8
45,1,45,0.91,1.82
45,2,45,0.92,1.84
45,3,45,0.93,1.86
45,4,45,0.94,1.8800000000000001
45,5,45,0.95,1.9000000000000001
45,6,45,0.96,1.92
45,7,45,0.97,1.94
45,8,45,0.98,1.96
45,9,45,0.99,1.98
45,10,45,1.0,2.0
45,0,46,0.91,1.79
45,1,46,0.92,1.81
45,2,46,0.93,1.83
45,3,46,0.94,1.85
45,4,46,0.95,1.87
45,5,46,0.96,1.8900000000000001
45,6,46,0.97,1.9100000000000001
45,7,46,0.98,1.93
45,8,46,0.99,1.95
45,9,46,1.0,1.97
45,0,47,0.92,1.78
45,1,47,0.93,1.8
45,2,47,0.94,1.82
45,3,47,0.95,1.84
45,4,47,0.96,1.86
45,5,47,0.97,1.8800000000000001
45,6,47,0.98,1.9000000000000001
45,7,47,0.99,1.92
45,8,47,1.0,1.94
45,0,48,0.93,1.77
45,1,48,0.94,1.79
45,2,48,0.95,1.81
45,3,48,0.96,1.83
45,4,48,0.97,1.85
45,5,48,0.98,1.87
45,6,48,0.99,1.8900000000000001
45,7,48,1.0,1.9100000000000001
45,0,49,0.94,1.76
45,1,49,0.95,1.78
45,2,49,0.96,1.8
45,3,49,0.97,1.82
45,4,49,0.98,1.84
45,5,49,0.99,1.86
45,6,49,1.0,1.8800000000000001
45,0,50,0.95,1.75
45,1,50,0.96,1.77
45,2,50,0.97,1.79
45,3,50,0.98,1.81
45,4,50,0.99,1.83
45,5,50,1.0,1.85
45,0,51,0.96,1.74
45,1,51,0.97,1.76
45,2,51,0.98,1.78
45,3,51,0.99,1.8
45,4,51,1.0,1.82
45,0,52,0.97,1.73
45,1,52,0.98,1.75
45,2,52,0.99,1.77
45,3,52,1.0,1.79
45,0,53,0.98,1.72
45,1,53,0.99,1.74
45,2,53,1.0,1.76
45,0,54,0.99,1.71
45,1,54,1.0,1.73
45,0,55,1.0,1.7
46,0,0,0.46,2.3000000000000003
46,1,0,0.47,2.32
46,2,0,0.48,2.34
46,3,0,0.49,2.36
46,4,0,0.5,2.38
46,5,0,0.51,2.4
46,6,0,0.52,2.42
46,7,0,0.53,2.44
46,8,0,0.54,2.46
46,9,0,0.55,2.48
46,10,0,0.56,2.5
46,11,0,0.57,2.52
46,12,0,0.58,2.54
46,13,0,0.59,2.56
46,14,0,0.6,2.58
46,15,0,0.61,2.6
46,16,0,0.62,2.62
46,17,0,0.63,2.64
46,18,0,0.64,2.66
46,19,0,0.65,2.68
46,20,0,0.66,2.7
46,21,0,0.67,2.72
46,22,0,0.68,2.74
46,23,0,0.69,2.7600000000000002
46,24,0,0.7,2.7800000000000002
46,25,0,0.71,2.8000000000000003
46,26,0,0.72,2.82
46,27,0,0.73,2.84
46,28,0,0.74,2.86
46,29,0,0.75,2.88
46,30,0,0.76,2.9
46,31,0,0.77,2.92
46,32,0,0.78,2.94
46,33,0,0.79,2.96
46,34,0,0.8,2.98
46,35,0,0.81,3.0
46,36,0,0.82,3.02
46,37,0,0.83,3.04
46,38,0,0.84,3.06
46,39,0,0.85,3.08
46,40,0,0.86,3.1
46,41,0,0.87,3.12
46,42,0,0.88,3.14
46,43,0,0.89,3.16
46,44,0,0.9,3.18
46,45,0,0.91,3.2
46,46,0,0.92,3.22
46,47,0,0.93,3.24
46,48,0,0.94,3.2600000000000002
46,49,0,0.95,3.2800000000000002
46,50,0,0.96,3.3000000000000003
46,51,0,0.97,3.3200000000000003
46,52,0,0.98,3.34
46,53,0,0.99,3.36
46,54,0,1.0,3.38
46,0,1,0.47,2.29
46,1,1,0.48,2.31
46,2,1,0.49,2.33
46,3,1,0.5,2.35
46,4,1,0.51,2.37
46,5,1,0.52,2.39
46,6,1,0.53,2.41
46,7,1,0.54,2.43
46,8,1,0.55,2.45
46,9,1,0.56,2.47
46,10,1,0.57,2.49
46,11,1,0.58,2.5100000000000002
46,12,1,0.59,2.5300000000000002
46,13,1,0.6,2.5500000000000003
46,14,1,0.61,2.57
46,15,1,0.62,2.59
46,16,1,0.63,2.61
46,17,1,0.64,2.63
46,18,1,0.65,2.65
46,19,1,0.66,2.67
46,20,1,0.67,2.69
46,21,1,0.68,2.71
46,22,1,0.69,2.73
46,23,1,0.7,2.75
46,24,1,0.71,2.77
46,25,1,0.72,2.79
46,26,1,0.73,2.81
46,27,1,0.74,2.83
46,28,1,0.75,2.85
46,29,1,0.76,2.87
46,30,1,0.77,2.89
46,31,1,0.78,2.91
46,32,1,0.79,2.93
46,33,1,0.8,2.95
46,34,1,0.81,2.97
46,35,1,0.82,2.99
46,36,1,0.83,3.0100000000000002
46,37,1,0.84,3.0300000000000002
46,38,1,0.85,3.0500000000000003
46,39,1,0.86,3.0700000000000003
46,40,1,0.87,3.09
46,41,1,0.88,3.11
46,42,1,0.89,3.13
46,43,1,0.9,3.15
46,44,1,0.91,3.17
46,45,1,0.92,3.19
46,46,1,0.93,3.21
46,47,1,0.94,3.23
46,48,1,0.95,3.25
46,49,1,0.96,3.27
46,50,1,0.97,3.29
46,51,1,0.98,3.31
46,52,1,0.99,3.33
46,53,1,1.0,3.35
46,0,2,0.48,2.2800000000000002
46,1,2,0.49,2.3000000000000003
46,2,2,0.5,2.32
46,3,2,0.51,2.34
46,4,2,0.52,2.36
46,5,2,0.53,2.38
46,6,2,0.54,2.4
46,7,2,0.55,2.42
46,8,2,0.56,2.44
46,9,2,0.57,2.46
46,10,2,0.58,2.48
46,11,2,0.59,2.5
46,12,2,0.6,2.52
46,13,2,0.61,2.54
46,14,2,0.62,2.56
46,15,2,0.63,2.58
46,16,2,0.64,2.6
46,17,2,0.65,2.62
46,18,2,0.66,2.64
46,19,2,0.67,2.66
46,20,2,0.68,2.68
46,21,2,0.69,2.7
46,22,2,0.7,2.72
46,23,2,0.71,2.74
46,24,2,0.72,2.7600000000000002
46,25,2,0.73,2.7800000000000002
46,26,2,0.74,2.8000000000000003
46,27,2,0.75,2.82
46,28,2,0.76,2.84
46,29,2,0.77,2.86
46,30,2,0.78,2.88
46,31,2,0.79,2.9
46,32,2,0.8,2.92
46,33,2,0.81,2.94
46,34,2,0.82,2.96
46,35,2,0.83,2.98
46,36,2,0.84,3.0
46,37,2,0.85,3.02
46,38,2,0.86,3.04
46,39,2,0.87,3.06
46,40,2,0.88,3.08
46,41,2,0.89,3.1
46,42,2,0.9,3.12
46,43,2,0.91,3.14
46,44,2,0.92,3.16
46,45,2,0.93,3.18
46,46,2,0.94,3.2
46,47,2,0.95,3.22
46,48,2,0.96,3.24
46,49,2,0.97,3.2600000000000002
46,50,2,0.98,3.2800000000000002
46,51,2,0.99,3.3000000000000003
46,52,2,1.0,3.3200000000000003
46,0,3,0.49,2.27
46,1,3,0.5,2.29
46,2,3,0.51,2.31
46,3,3,0.52,2.33
46,4,3,0.53,2.35
46,5,3,0.54,2.37
46,6,3,0.55,2.39
46,7,3,0.56,2.41
46,8,3,0.57,2.43
46,9,3,0.58,2.45
46,10,3,0.59,2.47
46,11,3,0.6,2.49
46,12,3,0.61,2.5100000000000002
46,13,3,0.62,2.5300000000000002
46,14,3,0.63,2.5500000000000003
46,15,3,0.64,2.57
46,16,3,0.65,2.59
46,17,3,0.66,2.61
46,18,3,0.67,2.63
46,19,3,0.68,2.65
46,20,3,0.69,2.67
46,21,3,0.7,2.69
46,22,3,0.71,2.71
46,23,3,0.72,2.73
46,24,3,0.73,2.75
46,25,3,0.74,2.77
46,26,3,0.75,2.79
46,27,3,0.76,2.81
46,28,3,0.77,2.83
